uo;tipo_siafi;no_siafi;ano_exercicio_receita;codigo_classificacao_receita;tipo_de_receita;fonte;receita_arrecadada_r;classificacao_receita;registro_receita;data_da_arrecadacao
1511;Convênio;9407392;2024;1321.01.0.1.01.000;Rendimento;70;20,51;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/02/2024
1511;Convênio;9407393;2024;1321.01.0.1.01.000;Rendimento;70;40,17;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/02/2024
1511;Convênio;9407900;2024;1321.01.0.1.01.000;Rendimento;70;112,64;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/02/2024
2201;Acordo/Ajuste;9393466;2024;1321.01.0.1.01.000;Rendimento;9;4.705,13;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/02/2024
4251;Portaria;9385639;2024;1321.01.0.1.01.000;Rendimento;56;3.571,15;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/02/2024
4691;Portaria;9317170;2024;1321.01.0.1.01.000;Rendimento;57;178.301,75;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/02/2024
4691;Portaria;9317172;2024;1321.01.0.1.01.000;Rendimento;57;53.551,39;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/02/2024
4691;Portaria;9386240;2024;1321.01.0.1.01.000;Rendimento;57;237.903,51;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/02/2024
4691;Portaria;9389062;2024;1321.01.0.1.01.000;Rendimento;57;50.599,04;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/02/2024
4691;Portaria;9396377;2024;1321.01.0.1.01.000;Rendimento;57;22.787,74;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/02/2024
1451;Convênio;9319190;2024;1321.01.0.1.01.000;Rendimento;1;58,37;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/02/2024
1451;Convênio;9319191;2024;1321.01.0.1.01.000;Rendimento;1;508,34;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/02/2024
1451;Convênio;9319193;2024;1321.01.0.1.01.000;Rendimento;24;9.288,83;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/02/2024
1451;Convênio;9345820;2024;1321.01.0.1.01.000;Rendimento;1;950,71;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/02/2024
1451;Convênio;9362450;2024;1321.01.0.1.01.000;Rendimento;1;434,68;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/02/2024
1451;Convênio;9372558;2024;1321.01.0.1.01.000;Rendimento;24;18.933,73;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/02/2024
1451;Convênio;9372559;2024;1321.01.0.1.01.000;Rendimento;24;4.018,56;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/02/2024
2371;Convênio;9405910;2024;1321.01.0.1.01.000;Rendimento;91;28,24;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/02/2024
2371;Convênio;9405910;2024;1321.01.0.1.01.000;Rendimento;24;536,47;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/02/2024
4291;Portaria;9393698;2024;1713.50.5.1.04.000;Receita Corrente;57;13.235.380,15;TRANSF. BLOCO MANUT. ASPS - GESTAO SUS - PRINC. - PISO DA ENFERMAGEM;Arrecadado;05/02/2024
9999;Acordo/Ajuste;9288133;2024;1321.01.0.1.01.000;Rendimento;95;7.209.082,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/02/2024
9999;Acordo/Ajuste;9288137;2024;1321.01.0.1.01.000;Rendimento;95;16.672.132,91;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/02/2024
9999;Acordo/Ajuste;9288180;2024;1321.01.0.1.01.000;Rendimento;95;1.779.552,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/02/2024
9999;Acordo/Ajuste;9288191;2024;1321.01.0.1.01.000;Rendimento;95;3.691.755,46;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/02/2024
9999;Acordo/Ajuste;9288212;2024;1321.01.0.1.01.000;Rendimento;95;26.280.042,66;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/02/2024
9999;Acordo/Ajuste;9313593;2024;1321.01.0.1.01.000;Rendimento;95;643.542,39;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/02/2024
9999;Acordo/Ajuste;9337957;2024;1321.01.0.1.01.000;Rendimento;95;3.382,89;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/02/2024
9999;Acordo/Ajuste;9340584;2024;1321.01.0.1.01.000;Rendimento;95;1.213,03;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/02/2024
9999;Acordo/Ajuste;9342884;2024;1321.01.0.1.01.000;Rendimento;95;2.515.242,89;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/02/2024
9999;Acordo/Ajuste;9382511;2024;1321.01.0.1.01.000;Rendimento;95;874.328,80;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/02/2024
4141;Portaria;9319167;2024;1321.01.0.1.01.000;Rendimento;57;54.309,26;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4141;Portaria;9396780;2024;1321.01.0.1.01.000;Rendimento;57;44.213,15;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9292828;2024;1321.01.0.1.01.000;Rendimento;92;3.574,02;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9294166;2024;1321.01.0.1.01.000;Rendimento;92;3.719,27;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9301355;2024;1321.01.0.1.01.000;Rendimento;92;4.522,27;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9313049;2024;1321.01.0.1.01.000;Rendimento;92;20.471,56;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9326078;2024;1321.01.0.1.01.000;Rendimento;62;524,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9326079;2024;1321.01.0.1.01.000;Rendimento;62;8.822,16;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9326080;2024;1321.01.0.1.01.000;Rendimento;62;2.619,63;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9337077;2024;1321.01.0.1.01.000;Rendimento;92;148.152,03;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9341893;2024;1321.01.0.1.01.000;Rendimento;92;2.557,28;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9344201;2024;1321.01.0.1.01.000;Rendimento;92;25.136,45;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9389384;2024;1321.01.0.1.01.000;Rendimento;62;7.510,32;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9390583;2024;1321.01.0.1.01.000;Rendimento;62;32.413,88;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
4291;Portaria;9397805;2024;1321.01.0.1.01.000;Rendimento;63;10.311,83;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;02/02/2024
1511;Convênio;9363624;2024;0.....;0;0;94,72;SEM INFORMACAO;Arrecadado;01/02/2024
2061;Convênio;9321196;2024;1321.01.0.1.01.000;Rendimento;60;15,73;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;01/02/2024
2061;Convênio;9321196;2024;1321.01.0.1.01.000;Rendimento;24;770,74;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;01/02/2024
2281;Portaria;9391326;2024;1321.01.0.1.01.000;Rendimento;36;12.776,63;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;01/02/2024
9999;Acordo/Ajuste;9288133;2024;2999.99.0.1.02.000;29;95;498.266.415,97;DEMAIS REC. CAPITAL - PRINC. - ROMPIMENTO DA BARRAGEM DA MINA DO CORREGO DO FEIJAO EM BRUMADINHO;Arrecadado;01/02/2024
9999;Acordo/Ajuste;9288137;2024;2999.99.0.1.02.000;29;95;745.231.237,78;DEMAIS REC. CAPITAL - PRINC. - ROMPIMENTO DA BARRAGEM DA MINA DO CORREGO DO FEIJAO EM BRUMADINHO;Arrecadado;01/02/2024
1261;Convênio;9392826;2024;1321.01.0.1.01.000;Rendimento;21;16,87;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
1261;Convênio;9392826;2024;1321.01.0.1.01.000;Rendimento;24;151,87;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
1261;Portaria;9327450;2024;1321.01.0.1.01.000;Rendimento;36;2.340.270,12;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9313095;2024;1321.01.0.1.01.000;Rendimento;60;1,60;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9341290;2024;1321.01.0.1.01.000;Rendimento;70;65,62;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9344189;2024;1321.01.0.1.01.000;Rendimento;60;0,92;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9372564;2024;1321.01.0.1.01.000;Rendimento;60;69,37;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9372564;2024;1321.01.0.1.01.000;Rendimento;24;3.663,79;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9388879;2024;1321.01.0.1.01.000;Rendimento;70;143,57;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9391294;2024;1321.01.0.1.01.000;Rendimento;70;505,63;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9395038;2024;1321.01.0.1.01.000;Rendimento;70;287,38;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9408376;2024;1321.01.0.1.01.000;Rendimento;70;262,07;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9408377;2024;1321.01.0.1.01.000;Rendimento;70;8.158,65;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9408379;2024;1321.01.0.1.01.000;Rendimento;70;2.710,26;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9408381;2024;1321.01.0.1.01.000;Rendimento;70;5.476,64;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Portaria;9395027;2024;1321.01.0.1.01.000;Rendimento;36;1.696,82;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2321;Convênio;9344197;2024;1321.01.0.1.01.000;Rendimento;24;39,01;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;31/01/2024
2311;Convênio;9270525;2024;1321.01.0.1.01.000;Rendimento;70;622,22;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9276560;2024;1321.01.0.1.01.000;Rendimento;70;280,72;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9276562;2024;1321.01.0.1.01.000;Rendimento;70;781,53;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9277463;2024;1321.01.0.1.01.000;Rendimento;70;2.332,05;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9282800;2024;1321.01.0.1.01.000;Rendimento;70;19.102,47;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9282801;2024;1321.01.0.1.01.000;Rendimento;70;131,42;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9282802;2024;1321.01.0.1.01.000;Rendimento;70;147,02;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9282804;2024;1321.01.0.1.01.000;Rendimento;70;158,57;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9282806;2024;1321.01.0.1.01.000;Rendimento;70;41,45;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9282908;2024;1321.01.0.1.01.000;Rendimento;70;113,39;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9283218;2024;1321.01.0.1.01.000;Rendimento;70;666,04;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9286365;2024;1321.01.0.1.01.000;Rendimento;70;738,66;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9290599;2024;1321.01.0.1.01.000;Rendimento;70;598,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9290600;2024;1321.01.0.1.01.000;Rendimento;70;524,28;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9290601;2024;1321.01.0.1.01.000;Rendimento;70;927,18;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9312404;2024;1321.01.0.1.01.000;Rendimento;70;603,75;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9315532;2024;1321.01.0.1.01.000;Rendimento;70;633,02;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9317173;2024;1321.01.0.1.01.000;Rendimento;70;201,75;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9317959;2024;1321.01.0.1.01.000;Rendimento;70;759,12;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9317965;2024;1321.01.0.1.01.000;Rendimento;70;17.986,34;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9340586;2024;1321.01.0.1.01.000;Rendimento;70;548,20;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9341222;2024;1321.01.0.1.01.000;Rendimento;70;23,37;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9341224;2024;1321.01.0.1.01.000;Rendimento;70;13,65;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9341277;2024;1321.01.0.1.01.000;Rendimento;70;11.504,25;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9341291;2024;1321.01.0.1.01.000;Rendimento;70;97,66;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9341292;2024;1321.01.0.1.01.000;Rendimento;70;287,04;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9344023;2024;1321.01.0.1.01.000;Rendimento;70;316,13;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9380051;2024;1321.01.0.1.01.000;Rendimento;70;8.815,64;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;30/01/2024
2311;Convênio;9408376;2024;1732.50.0.1.01.000;Receita Corrente;70;20.000,00;SUS-SAUDE - DIVERSOS MUNICIPIOS;Arrecadado;30/01/2024
2311;Convênio;9408377;2024;1732.50.0.1.01.000;Receita Corrente;70;622.630,12;SUS-SAUDE - DIVERSOS MUNICIPIOS;Arrecadado;30/01/2024
2311;Convênio;9408379;2024;1732.50.0.1.01.000;Receita Corrente;70;211.080,96;SUS-SAUDE - DIVERSOS MUNICIPIOS;Arrecadado;30/01/2024
2311;Convênio;9408381;2024;1732.50.0.1.01.000;Receita Corrente;70;417.951,28;SUS-SAUDE - DIVERSOS MUNICIPIOS;Arrecadado;30/01/2024
2371;Convênio;9405910;2024;1717.99.0.1.05.002;Receita Corrente;24;117.168,40;AGROPECUARIA - MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;Arrecadado;29/01/2024
9999;Acordo/Ajuste;9341041;2024;2999.99.0.1.03.000;29;95;3.646.000,28;DEMAIS REC. CAPITAL - PRINC. - ROMPIMENTO DA BARRAGEM DE FUNDAO EM MARIANA - DEMAIS RECURSOS;Arrecadado;29/01/2024
1251;Convênio;9315152;2024;1321.01.0.1.01.000;Rendimento;70;56,93;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;26/01/2024
1251;Convênio;9317262;2024;1321.01.0.1.01.000;Rendimento;69;245,00;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;26/01/2024
4291;Portaria;9393698;2024;1321.01.0.1.01.000;Rendimento;57;1.080.451,63;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;26/01/2024
1251;Convênio;9344681;2024;1321.01.0.1.01.000;Rendimento;70;108,60;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;23/01/2024
1251;Convênio;9361856;2024;1321.01.0.1.01.000;Rendimento;70;12,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;23/01/2024
1251;Convênio;9362140;2024;1321.01.0.1.01.000;Rendimento;70;294,34;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;23/01/2024
1251;Convênio;9369466;2024;1321.01.0.1.01.000;Rendimento;70;42,63;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;23/01/2024
1451;Convênio;9319191;2024;1321.01.0.1.01.000;Rendimento;1;205,81;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;22/01/2024
2301;Convênio;9318794;2024;0.....;0;68;3.605,07;SEM INFORMACAO;Arrecadado;22/01/2024
1511;Convênio;9406876;2024;2432.99.0.1.22.001;Receita de Capital;70;50.000,00;SEGURANCA PUBLICA - DIVERSOS MUNICIPIOS;Arrecadado;19/01/2024
1511;Convênio;9407393;2024;2432.99.0.1.22.001;Receita de Capital;70;20.000,00;SEGURANCA PUBLICA - DIVERSOS MUNICIPIOS;Arrecadado;19/01/2024
1511;Convênio;9406874;2024;2432.99.0.1.22.001;Receita de Capital;70;20.000,00;SEGURANCA PUBLICA - DIVERSOS MUNICIPIOS;Arrecadado;18/01/2024
1511;Convênio;9406878;2024;2432.99.0.1.22.001;Receita de Capital;70;55.000,00;SEGURANCA PUBLICA - DIVERSOS MUNICIPIOS;Arrecadado;18/01/2024
1511;Convênio;9406881;2024;2432.99.0.1.22.001;Receita de Capital;70;50.000,00;SEGURANCA PUBLICA - DIVERSOS MUNICIPIOS;Arrecadado;18/01/2024
1511;Convênio;9407392;2024;2432.99.0.1.22.001;Receita de Capital;70;50.000,00;SEGURANCA PUBLICA - DIVERSOS MUNICIPIOS;Arrecadado;18/01/2024
2261;Convênio;9370880;2024;0.....;0;0;1.300,70;SEM INFORMACAO;Arrecadado;18/01/2024
1251;Convênio;9318754;2024;1321.01.0.1.01.000;Rendimento;24;6.237,50;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;15/01/2024
1251;Convênio;9389248;2024;1321.01.0.1.01.000;Rendimento;24;19.229,09;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;15/01/2024
2281;Portaria;9391326;2024;1321.01.0.1.01.000;Rendimento;36;11.804,63;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;15/01/2024
1071;Portaria;9345638;2024;1321.01.0.1.01.000;Rendimento;57;34.565,15;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;11/01/2024
1251;Convênio;9285205;2023;1321.01.0.1.01.000;Rendimento;70;2.398,06;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
1251;Convênio;9285205;2023;1732.99.0.1.23.001;Receita Corrente;70;256.000,00;SEGURANCA PUBLICA - DIVERSOS MUNICIPIOS;Arrecadado;05/01/2024
1251;Convênio;9292047;2023;1321.01.0.1.01.000;Rendimento;68;22,07;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
1251;Convênio;9292050;2023;1321.01.0.1.01.000;Rendimento;70;1.958,25;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
1251;Convênio;9293675;2023;1321.01.0.1.01.000;Rendimento;24;733,80;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
1251;Convênio;9293675;2023;1717.99.0.1.20.002;Receita Corrente;24;12.000,00;SEGURANCA PUBLICA - CENTRAIS DE ABASTECIMENTO DE MINAS GERAIS - CEASAMINAS;Arrecadado;05/01/2024
1251;Convênio;9318436;2023;1321.01.0.1.01.000;Rendimento;10;2.538,30;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
1251;Convênio;9318436;2023;1321.01.0.1.01.000;Rendimento;2;123.636,36;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
1251;Convênio;9318792;2023;1321.01.0.1.01.000;Rendimento;70;2,63;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
1251;Convênio;9386256;2023;1321.01.0.1.01.000;Rendimento;24;2.701,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
1251;Convênio;9386256;2023;1717.99.0.1.20.004;Receita Corrente;24;19.533,20;SEGURANCA PUBLICA - TRIBUNAL REGIONAL ELEITORAL DE MINAS GERAIS - TREMG;Arrecadado;05/01/2024
1371;Acordo/Ajuste;9390353;2023;1321.01.0.1.01.000;Rendimento;9;69.699,87;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2241;Convênio;9276559;2023;1321.01.0.1.01.000;Rendimento;31;12,84;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2241;Convênio;9276559;2023;1321.01.0.1.01.000;Rendimento;60;145,69;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2241;Convênio;9276559;2023;1321.01.0.1.01.000;Rendimento;72;360,18;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2241;Convênio;9276559;2023;1321.01.0.1.01.000;Rendimento;24;1.074,88;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9274431;2023;1321.01.0.1.01.000;Rendimento;68;1.520,22;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9274432;2023;1321.01.0.1.01.000;Rendimento;68;3.757,21;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9274437;2023;1321.01.0.1.01.000;Rendimento;68;0,14;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9291991;2023;1321.01.0.1.01.000;Rendimento;68;577,36;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9292811;2023;1321.01.0.1.01.000;Rendimento;68;489,97;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9292955;2023;1321.01.0.1.01.000;Rendimento;70;10.019,14;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9319211;2023;1321.01.0.1.01.000;Rendimento;70;7,06;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9323059;2023;1321.01.0.1.01.000;Rendimento;68;1.375,93;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9323115;2023;1321.01.0.1.01.000;Rendimento;68;2.094,98;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9323277;2023;1321.01.0.1.01.000;Rendimento;68;52,98;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9323278;2023;1321.01.0.1.01.000;Rendimento;68;424,14;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9323280;2023;1321.01.0.1.01.000;Rendimento;68;176,47;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9323280;2023;1741.99.0.1.26.001;Receita Corrente;68;10.000,00;SUS-SAUDE - INSTITUICOES DE ENSINO;Arrecadado;05/01/2024
2271;Convênio;9323281;2023;1321.01.0.1.01.000;Rendimento;68;219,44;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9323284;2023;1321.01.0.1.01.000;Rendimento;68;5,39;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9325286;2023;1321.01.0.1.01.000;Rendimento;70;120,06;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9328331;2023;1321.01.0.1.01.000;Rendimento;68;2.657,66;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9328339;2023;1321.01.0.1.01.000;Rendimento;68;8.973,17;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9337316;2023;1321.01.0.1.01.000;Rendimento;68;174,23;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9337479;2023;1321.01.0.1.01.000;Rendimento;68;68,48;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9337674;2023;1321.01.0.1.01.000;Rendimento;70;11,00;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
2271;Convênio;9341692;2023;1321.01.0.1.01.000;Rendimento;70;21.648,11;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;05/01/2024
